sheetType	Underlying description	Und. Price	Underlying currency	Trade	Trade time	Settle	Price (Total)	Price (Share)	Price (%)	Currency	Delta (%)	Gamma (%)	Vega	Theta	Rho	Time Value	Gearing	Break-Even (%)	Strategy	Exercise	Call/Put	Direction	Strike	Strike	Shares	Expiry	Time to Expiry	Model	Vol	Forward	USD||Rate	Dividend Yield	Discounted Div Flow	Borrow Cost	
WC	S&P 500 INDEX	2067.65	USD	11/28/2014	16:15:00	11/28/2014	-11.18	-11.1826	-0.5408	USD	-49.29	-28.5177	-1.14	0.77	0	-11.18	-184.9	0.54	American Vanilla	American	Call	Sell	2067.65	ATM	1	12/05/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 10.096	2066.9	0.2336	2.0004	0.79	0	
WP	S&P 500 INDEX	2067.65	USD	11/28/2014	16:15:00	11/28/2014	-11.89	-11.8856	-0.5748	USD	50.67	-28.5177	-1.14	0.87	0	-11.89	-173.96	-0.57	American Vanilla	American	Put	Sell	2067.65	ATM	1	12/05/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 10.096	2066.9	0.2336	2.0004	0.79	0	
WC	S&P 500 INDEX	2076.69	USD	12/05/2014	16:15:00	12/05/2014	-8.39	-8.3925	-0.4041	USD	-48.4	-37.1506	-1.15	0.56	0	-8.39	-247.45	0.4	American Vanilla	American	Call	Sell	2076.69	ATM	1	12/12/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 7.744	2075.64	0.2356	2.7354	1.09	0	
WP	S&P 500 INDEX	2076.69	USD	12/05/2014	16:15:00	12/05/2014	-9.39	-9.3903	-0.4522	USD	51.55	-37.1506	-1.15	0.71	0	-9.39	-221.15	-0.45	American Vanilla	American	Put	Sell	2076.69	ATM	1	12/12/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 7.744	2075.64	0.2356	2.7354	1.09	0	
WC	S&P 500 INDEX	2004.05	USD	12/12/2014	16:15:00	12/12/2014	-22.64	-22.6442	-1.1299	USD	-50.31	-13.9696	-1.11	1.6	0	-22.64	-88.5	1.13	American Vanilla	American	Call	Sell	2004.05	ATM	1	12/19/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 20.616	2003.64	0.2429	1.1654	0.45	0	
WP	S&P 500 INDEX	2004.05	USD	12/12/2014	16:15:00	12/12/2014	-23	-23.0014	-1.1477	USD	49.67	-13.9696	-1.11	1.66	0	-23	-87.13	-1.15	American Vanilla	American	Put	Sell	2004.05	ATM	1	12/19/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 20.616	2003.64	0.2429	1.1654	0.45	0	
WC	S&P 500 INDEX	2068.83	USD	12/19/2014	16:15:00	12/19/2014	-11.27	-11.2716	-0.5448	USD	-49.84	-28.814	-1.14	0.79	0	-11.27	-183.54	0.54	American Vanilla	American	Call	Sell	2068.83	ATM	1	12/26/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 9.996	2068.47	0.2521	1.0135	0.4	0	
WP	S&P 500 INDEX	2068.83	USD	12/19/2014	16:15:00	12/19/2014	-11.58	-11.5766	-0.5596	USD	50.14	-28.814	-1.14	0.84	0	-11.58	-178.71	-0.56	American Vanilla	American	Put	Sell	2068.83	ATM	1	12/26/2014 - 16:15	7 - 00:00	BS - continuous	Bid - 9.996	2068.47	0.2521	1.0135	0.4	0	
WC	S&P 500 INDEX	2088.45	USD	12/26/2014	16:15:00	12/26/2014	-9.79	-9.7909	-0.4688	USD	-48.99	-32.6144	-1.15	0.67	0	-9.79	-213.31	0.47	American Vanilla	American	Call	Sell	2088.45	ATM	1	01/02/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.826	2087.6	0.2566	2.2246	0.89	0	
WP	S&P 500 INDEX	2088.45	USD	12/26/2014	16:15:00	12/26/2014	-10.58	-10.5818	-0.5067	USD	50.97	-32.6144	-1.15	0.78	0	-10.58	-197.36	-0.51	American Vanilla	American	Put	Sell	2088.45	ATM	1	01/02/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.826	2087.6	0.2566	2.2246	0.89	0	
WC	S&P 500 INDEX	2055.2	USD	01/02/2015	16:15:00	01/02/2015	-12.93	-12.9336	-0.6293	USD	-49.44	-24.5915	-1.13	0.9	0	-12.93	-158.9	0.63	American Vanilla	American	Call	Sell	2055.2	ATM	1	01/09/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.709	2054.42	0.2556	2.0813	0.82	0	
WP	S&P 500 INDEX	2055.2	USD	01/02/2015	16:15:00	01/02/2015	-13.66	-13.6558	-0.6644	USD	50.52	-24.5915	-1.13	1	0	-13.66	-150.5	-0.66	American Vanilla	American	Put	Sell	2055.2	ATM	1	01/09/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.709	2054.42	0.2556	2.0813	0.82	0	
WC	S&P 500 INDEX	2044.57	USD	01/09/2015	16:15:00	01/09/2015	-13.94	-13.9364	-0.6816	USD	-50.05	-23.1371	-1.13	0.99	0	-13.94	-146.71	0.68	American Vanilla	American	Call	Sell	2044.57	ATM	1	01/16/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.449	2044.27	0.2541	0.8793	0.34	0	
WP	S&P 500 INDEX	2044.57	USD	01/09/2015	16:15:00	01/09/2015	-14.18	-14.1844	-0.6938	USD	49.93	-23.1371	-1.13	1.02	0	-14.18	-144.14	-0.69	American Vanilla	American	Put	Sell	2044.57	ATM	1	01/16/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.449	2044.27	0.2541	0.8793	0.34	0	
WC	S&P 500 INDEX	2019.04	USD	01/16/2015	16:15:00	01/16/2015	-21.91	-21.9138	-1.0854	USD	-50.37	-14.582	-1.12	1.56	0	-21.91	-92.14	1.09	American Vanilla	American	Call	Sell	2019.04	ATM	1	01/23/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 19.752	2018.74	0.2566	0.8439	0.33	0	
WP	S&P 500 INDEX	2019.04	USD	01/16/2015	16:15:00	01/16/2015	-22.15	-22.1451	-1.0968	USD	49.61	-14.582	-1.12	1.59	0	-22.15	-91.17	-1.1	American Vanilla	American	Put	Sell	2019.04	ATM	1	01/23/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 19.752	2018.74	0.2566	0.8439	0.33	0	
WC	S&P 500 INDEX	2051.22	USD	01/23/2015	16:15:00	01/23/2015	-15.94	-15.9402	-0.7771	USD	-50.12	-20.3044	-1.13	1.13	0	-15.94	-128.68	0.78	American Vanilla	American	Call	Sell	2051.22	ATM	1	01/30/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.185	2050.9	0.2561	0.9275	0.36	0	
WP	S&P 500 INDEX	2051.22	USD	01/23/2015	16:15:00	01/23/2015	-16.21	-16.2072	-0.7901	USD	49.86	-20.3044	-1.13	1.17	0	-16.21	-126.56	-0.79	American Vanilla	American	Put	Sell	2051.22	ATM	1	01/30/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.185	2050.9	0.2561	0.9275	0.36	0	
WC	S&P 500 INDEX	1995.48	USD	01/30/2015	16:15:00	01/30/2015	-21.92	-21.9171	-1.0983	USD	-49.68	-14.13	-1.1	1.53	0	-21.92	-91.05	1.1	American Vanilla	American	Call	Sell	1995.48	ATM	1	02/06/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 20.542	1993.85	0.2531	4.3616	1.67	0	
WP	S&P 500 INDEX	1995.48	USD	01/30/2015	16:15:00	01/30/2015	-23.43	-23.4315	-1.1742	USD	50.5	-14.0107	-1.1	1.73	0	-23.43	-85.16	-1.17	American Vanilla	American	Put	Sell	1995.48	ATM	1	02/06/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 20.542	1993.85	0.2531	4.3616	1.67	0	
WC	S&P 500 INDEX	2055.2	USD	02/06/2015	16:15:00	02/06/2015	-15.36	-15.3599	-0.7474	USD	-49.23	-20.5888	-1.14	1.06	0	-15.36	-133.8	0.75	American Vanilla	American	Call	Sell	2055.2	ATM	1	02/13/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.139	2053.66	0.2556	4.0307	1.59	0	
WP	S&P 500 INDEX	2055.2	USD	02/06/2015	16:15:00	02/06/2015	-16.8	-16.8027	-0.8176	USD	51.05	-20.3518	-1.13	1.25	0	-16.8	-122.31	-0.82	American Vanilla	American	Put	Sell	2055.2	ATM	1	02/13/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.139	2053.66	0.2556	4.0307	1.59	0	
WC	S&P 500 INDEX	2096.98	USD	02/13/2015	16:15:00	02/13/2015	-9.5	-9.5026	-0.4532	USD	-48.74	-33.4829	-1.16	0.65	0	-9.5	-220.67	0.45	American Vanilla	American	Call	Sell	2096.98	ATM	1	02/20/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.595	2095.99	0.2571	2.533	1.02	0	
WP	S&P 500 INDEX	2096.98	USD	02/13/2015	16:15:00	02/13/2015	-10.42	-10.4215	-0.497	USD	51.21	-33.4829	-1.16	0.78	0	-10.42	-201.22	-0.5	American Vanilla	American	Put	Sell	2096.98	ATM	1	02/20/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.595	2095.99	0.2571	2.533	1.02	0	
WC	S&P 500 INDEX	2110.14	USD	02/20/2015	16:15:00	02/20/2015	-10.66	-10.6568	-0.505	USD	-49.23	-30.5027	-1.17	0.74	0	-10.66	-198.01	0.51	American Vanilla	American	Call	Sell	2110.14	ATM	1	02/27/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.439	2109.39	0.2626	1.9771	0.8	0	
WP	S&P 500 INDEX	2110.14	USD	02/20/2015	16:15:00	02/20/2015	-11.35	-11.3535	-0.538	USD	50.73	-30.5027	-1.17	0.84	0	-11.35	-185.86	-0.54	American Vanilla	American	Put	Sell	2110.14	ATM	1	02/27/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.439	2109.39	0.2626	1.9771	0.8	0	
WC	S&P 500 INDEX	2104.64	USD	02/27/2015	16:15:00	02/27/2015	-9.81	-9.8145	-0.4663	USD	-48.93	-32.7272	-1.16	0.67	0	-9.81	-214.44	0.47	American Vanilla	American	Call	Sell	2104.64	ATM	1	03/06/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.795	2103.75	0.2619	2.3129	0.93	0	
WP	S&P 500 INDEX	2104.64	USD	02/27/2015	16:15:00	02/27/2015	-10.64	-10.645	-0.5058	USD	51.03	-32.7272	-1.16	0.79	0	-10.64	-197.71	-0.51	American Vanilla	American	Put	Sell	2104.64	ATM	1	03/06/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.795	2103.75	0.2619	2.3129	0.93	0	
WC	S&P 500 INDEX	2072.57	USD	03/06/2015	16:15:00	03/06/2015	-14.57	-14.5683	-0.7029	USD	-49.42	-21.9927	-1.15	1.02	0	-14.57	-142.27	0.7	American Vanilla	American	Call	Sell	2072.57	ATM	1	03/13/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.192	2071.4	0.2646	3.06	1.22	0	
WP	S&P 500 INDEX	2072.57	USD	03/06/2015	16:15:00	03/06/2015	-15.66	-15.6633	-0.7557	USD	50.78	-21.8204	-1.14	1.16	0	-15.66	-132.32	-0.76	American Vanilla	American	Put	Sell	2072.57	ATM	1	03/13/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.192	2071.4	0.2646	3.06	1.22	0	
WC	S&P 500 INDEX	2054.16	USD	03/13/2015	16:15:00	03/13/2015	-15.08	-15.0763	-0.7339	USD	-50.35	-21.6703	-1.13	1.08	0	-15.08	-136.25	0.73	American Vanilla	American	Call	Sell	2054.16	ATM	1	03/20/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.292	2054.09	0.2707	0.3022	0.12	0	
WP	S&P 500 INDEX	2054.16	USD	03/13/2015	16:15:00	03/13/2015	-15.09	-15.0918	-0.7347	USD	49.65	-21.6703	-1.13	1.08	0	-15.09	-136.11	-0.73	American Vanilla	American	Put	Sell	2054.16	ATM	1	03/20/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.292	2054.09	0.2707	0.3022	0.12	0	
WC	S&P 500 INDEX	2108.66	USD	03/20/2015	16:15:00	03/20/2015	-9.93	-9.9339	-0.4711	USD	-49.35	-32.8388	-1.16	0.69	0	-9.93	-212.27	0.47	American Vanilla	American	Call	Sell	2108.66	ATM	1	03/27/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.769	2108.04	0.2668	1.6536	0.67	0	
WP	S&P 500 INDEX	2108.66	USD	03/20/2015	16:15:00	03/20/2015	-10.5	-10.4976	-0.4978	USD	50.62	-32.8388	-1.16	0.77	0	-10.5	-200.87	-0.5	American Vanilla	American	Put	Sell	2108.66	ATM	1	03/27/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.769	2108.04	0.2668	1.6536	0.67	0	
WC	S&P 500 INDEX	2060.9	USD	03/27/2015	16:15:00	03/27/2015	-14.42	-14.4225	-0.6998	USD	-49.47	-22.1081	-1.14	1.02	0	-14.42	-142.89	0.7	American Vanilla	American	Call	Sell	2060.9	ATM	1	04/03/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.023	2060.23	0.2754	1.8075	0.71	0	
WP	S&P 500 INDEX	2060.9	USD	03/27/2015	16:15:00	03/27/2015	-15.23	-15.2328	-0.7391	USD	50.49	-22.1081	-1.14	1.1	0	-15.23	-135.29	-0.74	American Vanilla	American	Put	Sell	2060.9	ATM	1	04/03/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 13.023	2060.23	0.2754	1.8075	0.71	0	
WC	S&P 500 INDEX	2066.52	USD	04/02/2015	16:15:00	04/02/2015	-14.92	-14.9152	-0.7218	USD	-49.58	-21.5104	-1.22	0.91	0	-14.92	-138.55	0.72	American Vanilla	American	Call	Sell	2066.52	ATM	1	04/10/2015 - 16:15	8 - 00:00	BS - continuous	Bid - 12.522	2065.73	0.2738	1.8868	0.85	0	
WP	S&P 500 INDEX	2066.52	USD	04/02/2015	16:15:00	04/02/2015	-15.65	-15.6489	-0.7573	USD	50.37	-21.5104	-1.22	1	0	-15.65	-132.06	-0.76	American Vanilla	American	Put	Sell	2066.52	ATM	1	04/10/2015 - 16:15	8 - 00:00	BS - continuous	Bid - 12.522	2065.73	0.2738	1.8868	0.85	0	
WC	S&P 500 INDEX	2101.26	USD	04/10/2015	16:15:00	04/10/2015	-8.87	-8.8671	-0.422	USD	-49.96	-37.4123	-1.16	0.63	0	-8.87	-236.97	0.42	American Vanilla	American	Call	Sell	2101.26	ATM	1	04/17/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.699	2101.06	0.277	0.6173	0.25	0	
WP	S&P 500 INDEX	2101.26	USD	04/10/2015	16:15:00	04/10/2015	-9.01	-9.0074	-0.4287	USD	50.03	-37.4123	-1.16	0.65	0	-9.01	-233.28	-0.43	American Vanilla	American	Put	Sell	2101.26	ATM	1	04/17/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.699	2101.06	0.277	0.6173	0.25	0	
WC	S&P 500 INDEX	2081.97	USD	04/17/2015	16:15:00	04/17/2015	-13.2	-13.1982	-0.6339	USD	-50	-24.8554	-1.15	0.93	0	-13.2	-157.75	0.63	American Vanilla	American	Call	Sell	2081.97	ATM	1	04/24/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.588	2081.65	0.2757	0.9169	0.37	0	
WP	S&P 500 INDEX	2081.97	USD	04/17/2015	16:15:00	04/17/2015	-13.46	-13.4573	-0.6464	USD	49.98	-24.8554	-1.15	0.97	0	-13.46	-154.71	-0.65	American Vanilla	American	Put	Sell	2081.97	ATM	1	04/24/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.588	2081.65	0.2757	0.9169	0.37	0	
WC	S&P 500 INDEX	2118.09	USD	04/24/2015	16:15:00	04/24/2015	-10.51	-10.5069	-0.4961	USD	-49.74	-31.574	-1.17	0.74	0	-10.51	-201.59	0.5	American Vanilla	American	Call	Sell	2118.09	ATM	1	05/01/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.122	2117.7	0.279	1.092	0.44	0	
WP	S&P 500 INDEX	2118.09	USD	04/24/2015	16:15:00	04/24/2015	-10.84	-10.8403	-0.5118	USD	50.23	-31.574	-1.17	0.79	0	-10.84	-195.39	-0.51	American Vanilla	American	Put	Sell	2118.09	ATM	1	05/01/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.122	2117.7	0.279	1.092	0.44	0	
WC	S&P 500 INDEX	2107.52	USD	05/01/2015	16:15:00	05/01/2015	-10.76	-10.7573	-0.5104	USD	-48.73	-29.7583	-1.17	0.74	0	-10.76	-195.92	0.51	American Vanilla	American	Call	Sell	2107.52	ATM	1	05/08/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.819	2106.03	0.2798	3.8163	1.54	0	
WP	S&P 500 INDEX	2107.52	USD	05/01/2015	16:15:00	05/01/2015	-12.16	-12.1585	-0.5769	USD	51.68	-29.2891	-1.16	0.92	0	-12.16	-173.34	-0.58	American Vanilla	American	Put	Sell	2107.52	ATM	1	05/08/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.819	2106.03	0.2798	3.8163	1.54	0	
WC	S&P 500 INDEX	2114.57	USD	05/08/2015	16:15:00	05/08/2015	-9.06	-9.0551	-0.4282	USD	-48.5	-35.2071	-1.17	0.62	0	-9.06	-233.52	0.43	American Vanilla	American	Call	Sell	2114.57	ATM	1	05/15/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.312	2113.14	0.2799	3.6517	1.48	0	
WP	S&P 500 INDEX	2114.57	USD	05/08/2015	16:15:00	05/08/2015	-10.41	-10.4072	-0.4922	USD	51.98	-34.5884	-1.17	0.79	0	-10.41	-203.18	-0.49	American Vanilla	American	Put	Sell	2114.57	ATM	1	05/15/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.312	2113.14	0.2799	3.6517	1.48	0	
WC	S&P 500 INDEX	2122.16	USD	05/15/2015	16:15:00	05/15/2015	-9.69	-9.6917	-0.4567	USD	-48.66	-33.1328	-1.17	0.66	0	-9.69	-218.97	0.46	American Vanilla	American	Call	Sell	2122.16	ATM	1	05/22/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.685	2121.11	0.2765	2.7079	1.1	0	
WP	S&P 500 INDEX	2122.16	USD	05/15/2015	16:15:00	05/15/2015	-10.68	-10.6839	-0.5034	USD	51.28	-33.1328	-1.17	0.8	0	-10.68	-198.63	-0.5	American Vanilla	American	Put	Sell	2122.16	ATM	1	05/22/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.685	2121.11	0.2765	2.7079	1.1	0	
WC	S&P 500 INDEX	2125.44	USD	05/22/2015	16:15:00	05/22/2015	-8.58	-8.5755	-0.4035	USD	-48.95	-37.8928	-1.17	0.59	0	-8.58	-247.85	0.4	American Vanilla	American	Call	Sell	2125.44	ATM	1	05/29/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.597	2124.67	0.2845	1.9796	0.81	0	
WP	S&P 500 INDEX	2125.44	USD	05/22/2015	16:15:00	05/22/2015	-9.27	-9.2707	-0.4362	USD	51.01	-37.8928	-1.17	0.69	0	-9.27	-229.26	-0.44	American Vanilla	American	Put	Sell	2125.44	ATM	1	05/29/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.597	2124.67	0.2845	1.9796	0.81	0	
WC	S&P 500 INDEX	2108.84	USD	05/29/2015	16:15:00	05/29/2015	-14.27	-14.2672	-0.6765	USD	-49.54	-22.9313	-1.16	0.99	0	-14.27	-147.81	0.68	American Vanilla	American	Call	Sell	2108.84	ATM	1	06/05/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.557	2108.05	0.2838	2.0663	0.84	0	
WP	S&P 500 INDEX	2108.84	USD	05/29/2015	16:15:00	05/29/2015	-14.99	-14.9911	-0.7109	USD	50.42	-22.9313	-1.16	1.1	0	-14.99	-140.67	-0.71	American Vanilla	American	Put	Sell	2108.84	ATM	1	06/05/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.557	2108.05	0.2838	2.0663	0.84	0	
WC	S&P 500 INDEX	2092.85	USD	06/05/2015	16:15:00	06/05/2015	-13.37	-13.367	-0.6387	USD	-49.25	-24.1056	-1.16	0.93	0	-13.37	-156.57	0.64	American Vanilla	American	Call	Sell	2092.85	ATM	1	06/12/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.052	2091.61	0.2812	3.2205	1.29	0	
WP	S&P 500 INDEX	2092.85	USD	06/05/2015	16:15:00	06/05/2015	-14.53	-14.5294	-0.6942	USD	50.99	-23.8802	-1.16	1.08	0	-14.53	-144.04	-0.69	American Vanilla	American	Put	Sell	2092.85	ATM	1	06/12/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.052	2091.61	0.2812	3.2205	1.29	0	
WC	S&P 500 INDEX	2093.45	USD	06/12/2015	16:15:00	06/12/2015	-14.36	-14.3625	-0.6861	USD	-50.03	-22.9707	-1.16	1.02	0	-14.36	-145.76	0.69	American Vanilla	American	Call	Sell	2093.45	ATM	1	06/19/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.539	2093.11	0.286	0.9654	0.39	0	
WP	S&P 500 INDEX	2093.45	USD	06/12/2015	16:15:00	06/12/2015	-14.64	-14.6385	-0.6993	USD	49.95	-22.9707	-1.16	1.06	0	-14.64	-143.01	-0.7	American Vanilla	American	Put	Sell	2093.45	ATM	1	06/19/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 12.539	2093.11	0.286	0.9654	0.39	0	
WC	S&P 500 INDEX	2108.67	USD	06/19/2015	16:15:00	06/19/2015	-11.77	-11.7716	-0.5582	USD	-49.49	-27.8021	-1.16	0.82	0	-11.77	-179.13	0.56	American Vanilla	American	Call	Sell	2108.67	ATM	1	06/26/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 10.357	2108.02	0.2813	1.7307	0.7	0	
WP	S&P 500 INDEX	2108.67	USD	06/19/2015	16:15:00	06/19/2015	-12.36	-12.3607	-0.5862	USD	50.47	-27.8021	-1.16	0.9	0	-12.36	-170.59	-0.59	American Vanilla	American	Put	Sell	2108.67	ATM	1	06/26/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 10.357	2108.02	0.2813	1.7307	0.7	0	
WC	S&P 500 INDEX	2101.18	USD	06/26/2015	16:15:00	06/26/2015	-16.9	-16.9034	-0.8045	USD	-49.5	-19.2222	-1.16	1.19	0	-16.9	-124.31	0.8	American Vanilla	American	Call	Sell	2101.18	ATM	1	07/03/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.978	2100.39	0.2818	2.0714	0.83	0	
WP	S&P 500 INDEX	2101.18	USD	06/26/2015	16:15:00	06/26/2015	-17.87	-17.8677	-0.8504	USD	50.44	-19.2222	-1.16	1.29	0	-17.87	-117.6	-0.85	American Vanilla	American	Put	Sell	2101.18	ATM	1	07/03/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 14.978	2100.39	0.2818	2.0714	0.83	0	
WC	S&P 500 INDEX	2075.81	USD	07/02/2015	16:15:00	07/02/2015	-21.3	-21.3023	-1.0262	USD	-50.07	-15.2907	-1.23	1.31	0	-21.3	-97.45	1.03	American Vanilla	American	Call	Sell	2075.81	ATM	1	07/10/2015 - 16:15	8 - 00:00	BS - continuous	Bid - 17.617	2075.16	0.2835	1.5631	0.71	0	
WP	S&P 500 INDEX	2075.81	USD	07/02/2015	16:15:00	07/02/2015	-21.89	-21.8879	-1.0544	USD	49.89	-15.2907	-1.23	1.39	0	-21.89	-94.84	-1.05	American Vanilla	American	Put	Sell	2075.81	ATM	1	07/10/2015 - 16:15	8 - 00:00	BS - continuous	Bid - 17.617	2075.16	0.2835	1.5631	0.71	0	
WC	S&P 500 INDEX	2078.22	USD	07/10/2015	16:15:00	07/10/2015	-17.82	-17.8199	-0.8575	USD	-50.26	-18.4635	-1.15	1.27	0	-17.82	-116.62	0.86	American Vanilla	American	Call	Sell	2078.22	ATM	1	07/17/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 15.600	2077.98	0.2858	0.7266	0.29	0	
WP	S&P 500 INDEX	2078.22	USD	07/10/2015	16:15:00	07/10/2015	-18	-17.9988	-0.8661	USD	49.72	-18.4635	-1.15	1.29	0	-18	-115.46	-0.87	American Vanilla	American	Put	Sell	2078.22	ATM	1	07/17/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 15.600	2077.98	0.2858	0.7266	0.29	0	
WC	S&P 500 INDEX	2127.62	USD	07/17/2015	16:15:00	07/17/2015	-8.33	-8.3278	-0.3914	USD	-49.47	-39.7277	-1.18	0.58	0	-8.33	-255.48	0.39	American Vanilla	American	Call	Sell	2127.62	ATM	1	07/24/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.249	2127.17	0.2917	1.2301	0.5	0	
WP	S&P 500 INDEX	2127.62	USD	07/17/2015	16:15:00	07/17/2015	-8.71	-8.714	-0.4096	USD	50.51	-39.7277	-1.18	0.64	0	-8.71	-244.16	-0.41	American Vanilla	American	Put	Sell	2127.62	ATM	1	07/24/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 7.249	2127.17	0.2917	1.2301	0.5	0	
WC	S&P 500 INDEX	2081.92	USD	07/24/2015	16:15:00	07/24/2015	-13.43	-13.4306	-0.6451	USD	-49.9	-24.3383	-1.15	0.95	0	-13.43	-155.01	0.65	American Vanilla	American	Call	Sell	2081.92	ATM	1	07/31/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.834	2081.5	0.2936	1.1829	0.47	0	
WP	S&P 500 INDEX	2081.92	USD	07/24/2015	16:15:00	07/24/2015	-13.79	-13.789	-0.6623	USD	50.08	-24.3383	-1.15	1	0	-13.79	-150.98	-0.66	American Vanilla	American	Put	Sell	2081.92	ATM	1	07/31/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.834	2081.5	0.2936	1.1829	0.47	0	
WC	S&P 500 INDEX	2103.65	USD	07/31/2015	16:15:00	07/31/2015	-9.69	-9.686	-0.4604	USD	-48.59	-32.8426	-1.17	0.66	0	-9.69	-217.18	0.46	American Vanilla	American	Call	Sell	2103.65	ATM	1	08/07/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.907	2102.18	0.3086	3.7742	1.52	0	
WP	S&P 500 INDEX	2103.65	USD	07/31/2015	16:15:00	07/31/2015	-11.06	-11.0628	-0.5259	USD	51.87	-32.2835	-1.16	0.84	0	-11.06	-190.16	-0.53	American Vanilla	American	Put	Sell	2103.65	ATM	1	08/07/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 8.907	2102.18	0.3086	3.7742	1.52	0	
WC	S&P 500 INDEX	2079.83	USD	08/07/2015	16:15:00	08/07/2015	-12.82	-12.824	-0.6166	USD	-49.25	-24.9659	-1.15	0.89	0	-12.82	-162.18	0.62	American Vanilla	American	Call	Sell	2079.83	ATM	1	08/14/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.633	2078.64	0.3116	3.1141	1.24	0	
WP	S&P 500 INDEX	2079.83	USD	08/07/2015	16:15:00	08/07/2015	-13.93	-13.9299	-0.6698	USD	50.98	-24.7415	-1.15	1.04	0	-13.93	-149.31	-0.67	American Vanilla	American	Put	Sell	2079.83	ATM	1	08/14/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 11.633	2078.64	0.3116	3.1141	1.24	0	
WC	S&P 500 INDEX	2091.78	USD	08/14/2015	16:15:00	08/14/2015	-10.82	-10.8227	-0.5174	USD	-49.01	-29.555	-1.16	0.75	0	-10.82	-193.28	0.52	American Vanilla	American	Call	Sell	2091.78	ATM	1	08/21/2015 - 16:15	7 - 00:00	BS - continuous	Bid - 9.841	2090.58	0.3244	3.1287	1.25	0	
